AMIE,Nombre_Institucion,Provincia,Canton,Parroquia,Sostenimiento,Area,Total_Anios_Registrados,Primer_Anio,Ultimo_Anio
17H00652,JOHN DEWEY,PICHINCHA,QUITO,ITCHIMBIA,Particular,Urbana,15,2009-2010,2023-2024
17H01897,JOSE JULIAN ANDRADE,PICHINCHA,QUITO,PACTO,Fiscal,Rural,17,2009-2010,2025-2026
17H03342,JOSE RICARDO CHIRIBOGA V.,PICHINCHA,QUITO,CHIMBACALLE,Municipal,Urbana,16,2010-2011,2025-2026
17B00037,JUAN DIEGO,PICHINCHA,QUITO,CHILLOGALLO,Fiscal,Urbana,17,2009-2010,2025-2026
17H00326,JUAN SALVADOR GAVIOTA,PICHINCHA,QUITO,COCHAPAMBA,Particular,Urbana,7,2009-2010,2015-2016
17H01198,JULIAN TOBIAS JACOME,PICHINCHA,QUITO,PUENGASI,Fiscal,Urbana,7,2009-2010,2015-2016
17H01641,JULIO ZABALA,PICHINCHA,QUITO,CALDERON (CARAPUNGO),Fiscal,Rural,17,2009-2010,2025-2026
17H01773,LA ESPERANZA,PICHINCHA,QUITO,EL QUINCHE,Fiscal,Rural,6,2009-2010,2014-2015
17H02047,LA LIBERTAD,PICHINCHA,QUITO,SAN ANTONIO,Fiscal,Rural,17,2009-2010,2025-2026
17H01190,LA VIÃA,PICHINCHA,QUITO,PUENGASI,Particular,Urbana,16,2009-2010,2025-2026
17H00418,LAS CUADRAS,PICHINCHA,QUITO,COMITE DEL PUEBLO,Particular,Urbana,17,2009-2010,2025-2026
17H00504,LORO TRAVIESO,PICHINCHA,QUITO,LA MENA,Fiscal,Urbana,6,2009-2010,2014-2015
17H02702,LUCERITOS DEL TEJAR,PICHINCHA,QUITO,YARUQUI,Fiscal,Rural,7,2009-2010,2015-2016
17H01962,LUCIANO CORAL,PICHINCHA,QUITO,PINTAG,Fiscal,Rural,17,2009-2010,2025-2026
17H03321,LUIS DE LA TORRE,PICHINCHA,QUITO,ITCHIMBIA,Particular,Urbana,15,2011-2012,2025-2026
17H00730,LUIS FIDEL MARTINEZ,PICHINCHA,QUITO,ITCHIMBIA,Particular,Urbana,7,2009-2010,2015-2016
17H01885,LUZ DE AMERICA,PICHINCHA,QUITO,PACTO,Fiscal,Rural,17,2009-2010,2025-2026
17H01558,LUZ Y VIDA,PICHINCHA,QUITO,CALDERON (CARAPUNGO),Fiscal,Rural,17,2009-2010,2025-2026
17H03109,MAGICO CIELO,PICHINCHA,QUITO,ITCHIMBIA,Particular,Urbana,7,2009-2010,2019-2020
17H01080,MANUEL ADRIAN NAVARRO,PICHINCHA,QUITO,KENNEDY,Fiscal,Urbana,17,2009-2010,2025-2026
17H02903,MANUELA LEON,PICHINCHA,QUITO,MARISCAL SUCRE,Particular,Urbana,12,2009-2010,2020-2021
17H01199,MARCELO PAUL,PICHINCHA,QUITO,LA ARGELIA,Particular,Urbana,17,2009-2010,2025-2026
17H00283,MARCO SALAS YEPEZ,PICHINCHA,QUITO,KENNEDY,Particular,Urbana,17,2009-2010,2025-2026
17H01566,MARIANA DE JESUS,PICHINCHA,QUITO,CALDERON (CARAPUNGO),Fiscal,Rural,17,2009-2010,2025-2026
17B00117,MARIANA PAREDES,PICHINCHA,QUITO,PINTAG,Fiscal,Rural,17,2009-2010,2025-2026
17H00079,MENA DEL HIERRO,PICHINCHA,QUITO,COTOCOLLAO,Particular,Urbana,17,2009-2010,2025-2026
17H02850,MERCEDES DE JESUS MOLINA,PICHINCHA,QUITO,ALANGASI,Fiscomisional,Rural,17,2009-2010,2025-2026
17H01154,MERLEAU PONTY,PICHINCHA,QUITO,CHILLOGALLO,Particular,Urbana,17,2009-2010,2025-2026
17H01625,MIGUEL ANGEL BUONARROTI,PICHINCHA,QUITO,CALDERON (CARAPUNGO),Particular,Rural,17,2009-2010,2025-2026
17H01472,MIGUEL DE SANTIAGO,PICHINCHA,QUITO,CHILLOGALLO,Fiscal,Urbana,17,2009-2010,2025-2026
17H00061,MISIONERAS DE LA NINEZ,PICHINCHA,QUITO,CENTRO HISTORICO,Particular,Urbana,16,2009-2010,2025-2026
17H02808,MY LITTLE FARM,PICHINCHA,QUITO,CARCELEN,Particular,Urbana,13,2009-2010,2025-2026
17H02922,NICOLS,PICHINCHA,QUITO,SOLANDA,Particular,Urbana,17,2009-2010,2025-2026
17H01023,NUEVA ACADEMIA  SALVADOR,PICHINCHA,QUITO,GUAMANI,Particular,Urbana,6,2009-2010,2014-2015
17H01810,NUEVA LUZ,PICHINCHA,QUITO,GUAYLLABAMBA,Particular,Rural,6,2009-2010,2014-2015
17H00134,NUEVO MUNDO INTELECTUAL,PICHINCHA,QUITO,COTOCOLLAO,Particular,Urbana,17,2009-2010,2025-2026
17H01862,ONCE DE FEBRERO,PICHINCHA,QUITO,NAYON,Fiscal,Rural,17,2009-2010,2025-2026
17H01000,OSCAR EFREN REYES,PICHINCHA,QUITO,CHIMBACALLE,Fiscal,Urbana,17,2009-2010,2025-2026
17H02752,PAPE,PICHINCHA,QUITO,CALDERON (CARAPUNGO),Fiscal,Rural,8,2009-2010,2016-2017
17H00767,PATRIA,PICHINCHA,QUITO,CENTRO HISTORICO,Particular,Urbana,11,2009-2010,2019-2020
17H01838,PATRIA,PICHINCHA,QUITO,LLOA,Fiscal,Rural,6,2009-2010,2014-2015
17H03404,PRIMARIA  POPULAR BUEN PASTOR,PICHINCHA,QUITO,CONOCOTO,Fiscal,Rural,6,2011-2012,2016-2017
17H02119,PRIMAVERA,PICHINCHA,QUITO,TUMBACO,Particular,Rural,17,2009-2010,2025-2026
17H03030,REAL AUDIENCIA,PICHINCHA,QUITO,COTOCOLLAO,Particular,Urbana,7,2009-2010,2015-2016
17H00985,REPUBLICA DE GUATEMALA,PICHINCHA,QUITO,LA MAGDALENA,Fiscal,Urbana,17,2009-2010,2025-2026
17H01056,RIOBAMBA,PICHINCHA,QUITO,TURUBAMBA,Fiscal,Urbana,17,2009-2010,2025-2026
17H02025,RITA LECUMBERRY,PICHINCHA,QUITO,SAN ANTONIO,Fiscal,Rural,11,2009-2010,2019-2020
17H00840,SAGRADOS CORAZONES  CENTRO,PICHINCHA,QUITO,CENTRO HISTORICO,Particular,Urbana,17,2009-2010,2025-2026
17H01050,SAMUEL FRITZ,PICHINCHA,QUITO,GUAMANI,Particular,Urbana,17,2009-2010,2025-2026
17H01230,SAN ANTONIO MARIA CLARET,PICHINCHA,QUITO,LA ARGELIA,Particular,Urbana,17,2009-2010,2025-2026
17H00789,SAN FRANCISCO DE QUITO,PICHINCHA,QUITO,KENNEDY,Particular,Urbana,7,2009-2010,2015-2016
17H02766,SANGAY SCHOOL,PICHINCHA,QUITO,LA MAGDALENA,Particular,Urbana,6,2009-2010,2014-2015
17H02939,SANTA INES,PICHINCHA,QUITO,CUMBAYA,Fiscal,Rural,17,2009-2010,2025-2026
17H03319,SANTA MARIANA DE JESUS,PICHINCHA,QUITO,MARISCAL SUCRE,Particular,Urbana,16,2010-2011,2025-2026
17H01873,SANTIAGO  DE ALAMBI,PICHINCHA,QUITO,NONO,Fiscal,Rural,6,2009-2010,2014-2015
17H00851,SEIS DE DICIEMBRE,PICHINCHA,QUITO,BELISARIO QUEVEDO,Fiscal,Urbana,17,2009-2010,2025-2026
17H03534,SIGLO XXI POPULAR,PICHINCHA,QUITO,POMASQUI,Particular,Rural,9,2011-2012,2019-2020
17H00791,SIMON BOLIVAR,PICHINCHA,QUITO,CENTRO HISTORICO,Fiscal,Urbana,17,2009-2010,2025-2026
17H00341,SINDROME DE DOWN (INSTITUTO DE EDUCACION ESPECIAL),PICHINCHA,QUITO,COMITE DEL PUEBLO,Particular,Urbana,12,2009-2010,2020-2021
17H01254,TARQUI,PICHINCHA,QUITO,PUENGASI,Fiscal,Urbana,17,2009-2010,2025-2026
17H00866,TECNICO PRIMERO DE MAYO,PICHINCHA,QUITO,SAN JUAN,Particular,Urbana,17,2009-2010,2025-2026
17H03161,TRAVESURAS DE ISRAEL,PICHINCHA,QUITO,CHILLOGALLO,Particular,Urbana,7,2010-2011,2016-2017
17H01754,UNIDAD DE FORMACION ARTESANAL HOGAR CRISTO REY,PICHINCHA,QUITO,CUMBAYA,Fiscomisional,Rural,11,2009-2010,2019-2020
17H01704,UNIDAD EDUCATIVA NAVAL COMANDANTE CESAR ENDARA PEÃAHERRERA,PICHINCHA,QUITO,CONOCOTO,Particular,Rural,17,2009-2010,2025-2026
17H04362,UNIDAD EDUCATIVA PARTICULAR PCEI VALLE,PICHINCHA,QUITO,TUMBACO,Particular,Rural,6,2020-2021,2025-2026
17H01245,UNION AMERICANA,PICHINCHA,QUITO,PUENGASI,Particular,Urbana,7,2009-2010,2015-2016
17H02840,VASCONCELOS,PICHINCHA,QUITO,IÃAQUITO,Particular,Urbana,17,2009-2010,2025-2026
17H00926,VICEALMIRANTE JORGE CRUZ POLANCO,PICHINCHA,QUITO,CHILLOGALLO,Particular,Urbana,17,2009-2010,2025-2026
17H01051,VINCENT VAN GOGH,PICHINCHA,QUITO,GUAMANI,Particular,Urbana,6,2009-2010,2014-2015
17H02392,CENTRO DE FORMACION ARTESANAL LA DOLOROSA,PICHINCHA,RUMIÃAHUI,SANGOLQUI,Particular,Urbana,7,2009-2010,2015-2016
17H02441,CENTRO EDUCATIVO LA PRADERA,PICHINCHA,RUMIÃAHUI,SANGOLQUI,Particular,Urbana,11,2009-2010,2019-2020
17H04186,COLEGIO PARTICULAR POPULAR A DISTANCIA SIMON BOLIVAR,PICHINCHA,RUMIÃAHUI,SANGOLQUI,Particular,Urbana,8,2018-2019,2025-2026
17H03194,EDUCACION PARA LA VIDA,PICHINCHA,RUMIÃAHUI,SAN RAFAEL,Particular,Urbana,6,2010-2011,2015-2016
17H02431,ESCUELA NOCTURNA MIXTA  CIUDAD DE SANGOLQUI,PICHINCHA,RUMIÃAHUI,SANGOLQUI,Fiscomisional,Urbana,9,2009-2010,2017-2018
17H02412,HAPPY WORLD,PICHINCHA,RUMIÃAHUI,SANGOLQUI,Particular,Urbana,12,2014-2015,2025-2026
17H02421,LEV VYGOTSKY,PICHINCHA,RUMIÃAHUI,SANGOLQUI,Particular,Urbana,17,2009-2010,2025-2026
17H03224,MUNDO INFANTIL,PICHINCHA,RUMIÃAHUI,SANGOLQUI,Municipal,Urbana,16,2010-2011,2025-2026
17H04190,PCEI SIGLO XXI,PICHINCHA,RUMIÃAHUI,SANGOLQUI,Particular,Urbana,10,2016-2017,2025-2026
17H03223,RAYITOS DE LUZ,PICHINCHA,RUMIÃAHUI,SANGOLQUI,Municipal,Urbana,16,2010-2011,2025-2026
17H02501,CARLOS ALBERTO GUERRERO,PICHINCHA,SAN MIGUEL DE LOS BANCOS,SAN MIGUEL DE LOS BANCOS,Fiscal,Urbana,17,2009-2010,2025-2026
17H03541,CORSINO DURAN,PICHINCHA,SAN MIGUEL DE LOS BANCOS,SAN MIGUEL DE LOS BANCOS,Fiscal,Urbana,15,2011-2012,2025-2026
17H02498,ESC. SAN PATRICIO DE FE Y ALEGRIA,PICHINCHA,SAN MIGUEL DE LOS BANCOS,SAN MIGUEL DE LOS BANCOS,Fiscomisional,Urbana,17,2009-2010,2025-2026
17H02514,RIO BLANCO,PICHINCHA,SAN MIGUEL DE LOS BANCOS,SAN MIGUEL DE LOS BANCOS,Fiscal,Urbana,17,2009-2010,2025-2026
24H00212,25 DE SEPTIEMBRE,SANTA ELENA,LA LIBERTAD,LA LIBERTAD,Fiscal,Urbana,17,2009-2010,2025-2026
24H00191,IVAN ABAD GUERRA,SANTA ELENA,LA LIBERTAD,LA LIBERTAD,Fiscal,Urbana,17,2009-2010,2025-2026
17H04201,JACOBI KARL,SANTA ELENA,LA LIBERTAD,LA LIBERTAD,Particular,Urbana,9,2016-2017,2025-2026
24H00257,JOSE PEDRO VARELA,SANTA ELENA,LA LIBERTAD,LA LIBERTAD,Fiscal,Urbana,17,2009-2010,2025-2026
24H00224,LA GOLETA,SANTA ELENA,LA LIBERTAD,LA LIBERTAD,Particular,Urbana,6,2009-2010,2014-2015
24H00195,MARTHA JACHO DE CHANGO,SANTA ELENA,LA LIBERTAD,LA LIBERTAD,Particular,Urbana,6,2009-2010,2014-2015
24H00398,SAN ANTONIO,SANTA ELENA,LA LIBERTAD,LA LIBERTAD,Fiscomisional,Urbana,6,2009-2010,2014-2015
24H00356,TENIENTE HUGO ORTIZ GARCES,SANTA ELENA,LA LIBERTAD,LA LIBERTAD,Particular,Urbana,6,2009-2010,2014-2015
24H00335,ALMIRANTE ALFREDO POVEDA BURBANO,SANTA ELENA,SALINAS,JOSE LUIS TAMAYO (MUEY),Particular,Rural,17,2009-2010,2025-2026
24H00277,CIUDAD DE SALINAS,SANTA ELENA,SALINAS,SANTA ROSA,Particular,Urbana,17,2009-2010,2025-2026
24H00316,DIOS PROVEERA,SANTA ELENA,SALINAS,JOSE LUIS TAMAYO (MUEY),Particular,Rural,6,2009-2010,2014-2015
24H00310,LUISA MARTIN GONZALEZ,SANTA ELENA,SALINAS,ANCONCITO,Fiscal,Rural,17,2009-2010,2025-2026
24H00276,PRESIDENTE ALFARO,SANTA ELENA,SALINAS,CARLOS ESPINOZA LARREA,Fiscal,Urbana,17,2009-2010,2025-2026
24H00303,UNIDAD EDUCATIVA RUBIRA,SANTA ELENA,SALINAS,SALINAS,Particular,Urbana,17,2009-2010,2025-2026
24H00347,9 DE OCTUBRE NUMERO 26,SANTA ELENA,SANTA ELENA,CHANDUY,Fiscal,Rural,17,2009-2010,2025-2026
24H00091,AURELIO CARRERA CALVO,SANTA ELENA,SANTA ELENA,COLONCHE,Fiscal,Rural,17,2009-2010,2025-2026
24H00021,DOCTOR FELIX SARMIENTO NUÃEZ,SANTA ELENA,SANTA ELENA,SANTA ELENA,Particular,Urbana,6,2009-2010,2014-2015
24H00129,DR CARLOS CAMACHO NAVARRO,SANTA ELENA,SANTA ELENA,CHANDUY,Fiscal,Rural,17,2009-2010,2025-2026
24H00064,EUGENIO ESPEJO,SANTA ELENA,SANTA ELENA,COLONCHE,Fiscal,Rural,17,2009-2010,2025-2026
24H00343,JOSE ABIGAIL VERA,SANTA ELENA,SANTA ELENA,SIMON BOLIVAR (JULIO MORENO),Fiscal,Rural,17,2009-2010,2025-2026
24H00136,JUAN GOMEZ BURAU,SANTA ELENA,SANTA ELENA,MANGLARALTO,Fiscal,Rural,17,2009-2010,2025-2026
24H00080,MANUELA CAÃIZARES,SANTA ELENA,SANTA ELENA,COLONCHE,Fiscal,Rural,17,2009-2010,2025-2026
24H00260,PROVINCIA DEL CARCHI,SANTA ELENA,SANTA ELENA,COLONCHE,Fiscal,Rural,17,2009-2010,2025-2026
24H00170,SAN PEDRO,SANTA ELENA,SANTA ELENA,MANGLARALTO,Particular,Rural,6,2009-2010,2014-2015
24H00051,SANTA ELENA,SANTA ELENA,SANTA ELENA,SANTA ELENA,Fiscal,Urbana,7,2009-2010,2015-2016
24H00025,TEODORO WOLF,SANTA ELENA,SANTA ELENA,SANTA ELENA,Fiscal,Urbana,17,2009-2010,2025-2026
24H00158,TORRE FUERTE,SANTA ELENA,SANTA ELENA,MANGLARALTO,Particular,Rural,6,2009-2010,2014-2015
23H00484,6 DEMARZO,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,ALLURIQUIN,Fiscal,Rural,6,2009-2010,2014-2015
23H00699,ANGEL E IGNACIO,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,ALLURIQUIN,Particular,Rural,17,2009-2010,2025-2026
23H00047,AUGUSTO AGUILERA CEVALLOS,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,ABRAHAM CALAZACON,Fiscal,Urbana,8,2009-2010,2016-2017
23H00235,BEATRIZ TAYLOR RAMOS,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,RIO VERDE,Fiscal,Urbana,17,2009-2010,2025-2026
23H00011,COLEGIO BOLIVARIANO,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,ABRAHAM CALAZACON,Particular,Urbana,7,2009-2010,2015-2016
23H00288,COLEGIO POPULAR FISCAL MIXTO 24 DE MAYO,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,SANTO DOMINGO DE LOS COLORADOS,Fiscal,Urbana,17,2009-2010,2025-2026
23H00350,CRECER,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,SANTO DOMINGO DE LOS COLORADOS,Particular,Urbana,9,2011-2012,2019-2020
23H00165,DR. GONZALO  RUBIO ORBE,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,CHIGUILPE,Fiscal,Urbana,17,2009-2010,2025-2026
23H00445,ESC. LUIS AURELIO GONZALEZ,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,ALLURIQUIN,Fiscal,Rural,17,2009-2010,2025-2026
23H00313,ESC. MIXTA PIERRE HITTI,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,SANTO DOMINGO DE LOS COLORADOS,Fiscal,Urbana,17,2009-2010,2025-2026
23H00247,ESCUELA FISCAL 22 DE SEPTIEMBRE,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,RIO VERDE,Fiscal,Urbana,9,2009-2010,2017-2018
23H00493,ESCUELA FISCAL EUGENIO ESPEJO,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,PUERTO LIMON,Fiscal,Rural,6,2009-2010,2014-2015
23H00013,ESCUELA JAIME RUPERTO YEROVI NAJERA,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,ABRAHAM CALAZACON,Fiscal,Urbana,17,2009-2010,2025-2026
23H00180,ESCUELA MANUELA CAÃIZARES,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,CHIGUILPE,Fiscal,Urbana,8,2009-2010,2016-2017
23H00003,ESCUELA MODELO SANTO DOMINGO,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,ABRAHAM CALAZACON,Fiscal,Urbana,17,2009-2010,2025-2026
23H00042,ESCUELA REVERENDO ALFONSO VASQUEZ TOLEDO,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,ABRAHAM CALAZACON,Particular,Urbana,7,2009-2010,2015-2016
23H00613,ESCUELA RODRIGO DE TRIANA,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,VALLE HERMOSO,Fiscal,Rural,12,2009-2010,2025-2026
23H00028,FRANCISCO PEREZ BORJA,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,ALLURIQUIN,Fiscal,Rural,17,2009-2010,2025-2026
23H00428,FRANCISCO SALGADO,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,ALLURIQUIN,Fiscal,Rural,17,2009-2010,2025-2026
23H00137,GONZALO BENITEZ GOMEZ,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,BOMBOLI,Fiscal,Urbana,17,2009-2010,2025-2026
23H00298,GUIROL,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,SANTO DOMINGO DE LOS COLORADOS,Particular,Urbana,7,2009-2010,2015-2016
23H00653,HUGO MONCAYO,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,SANTO DOMINGO DE LOS COLORADOS,Fiscal,Urbana,8,2009-2010,2016-2017
23H00526,ISLA PUNA,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,LUZ DE AMERICA,Fiscal,Rural,17,2009-2010,2025-2026
23H00820,JAIME MOLA,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,PUERTO LIMON,Fiscal,Rural,9,2017-2018,2025-2026
23H00054,JARDIN SAGRADO CORAZON DE JESUS,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,ABRAHAM CALAZACON,Particular,Urbana,17,2009-2010,2025-2026
23H00532,JESUS OMAR BERMELLO CORREA,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,LUZ DE AMERICA,Fiscal,Rural,8,2009-2010,2016-2017
23H00093,JHON  DALTON,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,BOMBOLI,Particular,Urbana,17,2009-2010,2025-2026
23H00657,JOSE VARGAS VALLEJO,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,SANTA MARIA DEL TOACHI,Fiscal,Rural,17,2009-2010,2025-2026
23H00612,JULIO ZALDUMBIDE,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,VALLE HERMOSO,Fiscal,Rural,17,2009-2010,2025-2026
23H00639,LUIS ISCH CHIRIBOGA,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,EL ESFUERZO,Fiscal,Rural,17,2009-2010,2025-2026
23H00497,MARGARITA PONCE GANGOTENA,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,PUERTO LIMON,Fiscal,Rural,17,2009-2010,2025-2026
23H00385,MARIANO AGUILERA,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,SANTO DOMINGO DE LOS COLORADOS,Fiscal,Urbana,17,2009-2010,2025-2026
23H00453,MARTINEZ MERA,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,ALLURIQUIN,Fiscal,Rural,7,2009-2010,2025-2026
23H00447,MODESTO CHAVEZ FRANCO,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,ALLURIQUIN,Fiscal,Rural,17,2009-2010,2025-2026
23H00397,REPUBLICA DE CUBA,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,ZARACAY,Particular,Urbana,8,2009-2010,2016-2017
23H00082,RICARDO CORNEJO NARANJO,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,BOMBOLI,Fiscal,Urbana,17,2009-2010,2025-2026
23H00686,ROSA DE SARON,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,BOMBOLI,Particular,Urbana,7,2009-2010,2015-2016
23H00492,SAN ISIDRO DE PERIPA,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,PUERTO LIMON,Fiscal,Rural,16,2009-2010,2025-2026
23H00742,SIMON BOLIVAR    COL DIS,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,RIO VERDE,Particular,Urbana,15,2011-2012,2025-2026
23H00741,SOÃANDO POR EL CAMBIO,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,RIO VERDE,Particular,Urbana,15,2011-2012,2025-2026
23B00014,TSACHILA,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,LUZ DE AMERICA,Fiscal,Rural,17,2009-2010,2025-2026
23B00004,TUTSA KEESHA ESCUELA,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,RIO VERDE,Fiscal,Urbana,17,2009-2010,2025-2026
23H00064,UNIDAD EDUCATIVA FE Y ALEGRIA,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,BOMBOLI,Fiscomisional,Urbana,17,2009-2010,2025-2026
23H00375,UNIDAD EDUCATVA ESPRE,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,SANTO DOMINGO DE LOS COLORADOS,Particular,Urbana,17,2009-2010,2025-2026
23H00610,VALLE HERMOSO,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,VALLE HERMOSO,Fiscal,Rural,17,2009-2010,2025-2026
21H00716,CARLOS ALBERTO CHAVEZ GUERRERO,SUCUMBIOS,CASCALES,SANTA ROSA DE SUCUMBIOS,Fiscal,Rural,17,2009-2010,2025-2026
21B00131,CLEMENTE VARGAS GREFA,SUCUMBIOS,CASCALES,EL DORADO DE CASCALES,Fiscal,Urbana,17,2009-2010,2025-2026
21H00705,SULTANA DE LOS ANDES,SUCUMBIOS,CASCALES,EL DORADO DE CASCALES,Fiscal,Urbana,6,2009-2010,2014-2015
21H00787,RIO QUININDE,SUCUMBIOS,CUYABENO,AGUAS NEGRAS,Fiscal,Rural,17,2009-2010,2025-2026
21H00738,ROSA ZARATE,SUCUMBIOS,CUYABENO,TARAPOA,Fiscal,Urbana,13,2009-2010,2021-2022
21B00168,SAN JOSE,SUCUMBIOS,CUYABENO,TARAPOA,Fiscal,Urbana,12,2009-2010,2025-2026
21B00177,WAIYA,SUCUMBIOS,CUYABENO,TARAPOA,Fiscal,Urbana,17,2009-2010,2025-2026
21B00053,CORONEL JACINTO BEJARANO,SUCUMBIOS,GONZALO PIZARRO,GONZALO PIZARRO,Fiscal,Rural,17,2009-2010,2025-2026
21B00057,JUAN VICENTE,SUCUMBIOS,GONZALO PIZARRO,GONZALO PIZARRO,Fiscal,Rural,17,2009-2010,2025-2026
21H00370,PABLO NERUDA,SUCUMBIOS,GONZALO PIZARRO,EL REVENTADOR,Fiscal,Rural,6,2009-2010,2014-2015
21B00050,PROVINCIA DE COTOPAXI,SUCUMBIOS,GONZALO PIZARRO,EL REVENTADOR,Fiscal,Rural,17,2009-2010,2025-2026
21H00375,TEODOSIA ROBALINO,SUCUMBIOS,GONZALO PIZARRO,GONZALO PIZARRO,Fiscal,Rural,17,2009-2010,2025-2026
21H00340,11 DE NOVIEMBRE,SUCUMBIOS,LAGO AGRIO,EL ENO,Fiscal,Rural,13,2009-2010,2025-2026
21H00249,12 DE FEBRERO,SUCUMBIOS,LAGO AGRIO,EL ENO,Fiscal,Rural,17,2009-2010,2025-2026
21H00354,2 DE AGOSTO DE 1810,SUCUMBIOS,LAGO AGRIO,SANTA CECILIA,Fiscal,Rural,7,2009-2010,2015-2016
21H00125,CAYAMBE,SUCUMBIOS,LAGO AGRIO,NUEVA LOJA,Fiscal,Urbana,17,2009-2010,2025-2026
21H00341,CIUDAD DE QUEVEDO,SUCUMBIOS,LAGO AGRIO,SANTA CECILIA,Fiscal,Rural,17,2009-2010,2025-2026
21H00186,DOCTOR GERONIMO CARRION,SUCUMBIOS,LAGO AGRIO,GENERAL FARFAN,Fiscal,Rural,16,2009-2010,2024-2025
21H00320,DOCTOR MODESTO CHAVES FRANCO,SUCUMBIOS,LAGO AGRIO,PACAYACU,Fiscal,Rural,6,2009-2010,2014-2015
21H00130,DR. CAMILO GALLEGOS DOMINGUEZ,SUCUMBIOS,LAGO AGRIO,NUEVA LOJA,Fiscal,Urbana,17,2009-2010,2025-2026
21H00252,EL ESFUERZO,SUCUMBIOS,LAGO AGRIO,EL ENO,Fiscal,Rural,6,2009-2010,2014-2015
21H00265,EL PROGRESO,SUCUMBIOS,LAGO AGRIO,PACAYACU,Fiscal,Rural,17,2009-2010,2025-2026
21H00063,F.A.E.,SUCUMBIOS,LAGO AGRIO,NUEVA LOJA,Fiscal,Urbana,17,2009-2010,2025-2026
21B00036,GRAN SUMACO,SUCUMBIOS,LAGO AGRIO,JAMBELI,Fiscal,Rural,17,2009-2010,2025-2026
21H00175,JESUS DEL GRAN PODER,SUCUMBIOS,LAGO AGRIO,PACAYACU,Fiscal,Rural,17,2009-2010,2025-2026
21H00188,JORGE CARRERA ANDRADE,SUCUMBIOS,LAGO AGRIO,GENERAL FARFAN,Fiscal,Rural,15,2009-2010,2023-2024
21H00855,JORGE GONZALEZG GRANDA,SUCUMBIOS,LAGO AGRIO,NUEVA LOJA,Fiscal,Urbana,15,2011-2012,2025-2026
21H00338,JOSE DOMINGO FEROUD GUZMAN,SUCUMBIOS,LAGO AGRIO,JAMBELI,Fiscal,Rural,7,2009-2010,2015-2016
21H00269,JOSE MEJIA LEQUERICA,SUCUMBIOS,LAGO AGRIO,PACAYACU,Fiscal,Rural,17,2009-2010,2025-2026
